Ticker,Last Close Price,Current Price,previous_fast_ma,previous_slow_ma,current_fast_ma,current_slow_ma,Signal
TRV,286.80999755859375,286.80999755859375,271.3590026855469,274.5862768554687,272.227001953125,274.81371826171875,HOLD (Bearish)
TSCO,55.849998474121094,55.849998474121094,54.8125,56.45459991455078,54.814499855041504,56.36879989624023,HOLD (Bearish)
TSLA,431.739990234375,431.739990234375,446.05150146484374,425.3979998779297,445.8810012817383,427.3509997558594,HOLD (Bullish)
TSN,54.494998931884766,54.494998931884766,52.292000198364256,53.48319984436035,52.37625007629394,53.446099853515626,HOLD (Bearish)
TT,421.92498779296875,421.92498779296875,428.24100189208986,419.2744201660156,428.2147506713867,419.5652996826172,HOLD (Bullish)
TTD,43.849998474121094,43.849998474121094,49.61624984741211,49.37169998168945,49.25374984741211,49.1732999420166,HOLD (Bullish)
TTWO,239.86000061035156,239.86000061035156,252.9289993286133,251.85119873046875,251.84699935913085,251.87119873046876,SELL (Death Cross)
TXN,163.3625030517578,163.3625030517578,166.3386604309082,174.62547637939454,165.82081451416016,174.0125598144531,HOLD (Bearish)
TXT,82.7699966430664,82.7699966430664,81.09149971008301,82.40263214111329,81.1044994354248,82.46441970825195,HOLD (Bearish)
TYL,468.7799987792969,468.7799987792969,489.1814987182617,512.2475958251953,487.51799926757815,510.54659545898437,HOLD (Bearish)
UAL,99.5999984741211,99.5999984741211,96.94500007629395,99.95900009155274,96.72249984741211,99.82779998779297,HOLD (Bearish)
UBER,93.62999725341797,93.62999725341797,94.32549934387207,95.46279968261719,94.28099937438965,95.47659957885742,HOLD (Bearish)
UDR,35.07500076293945,35.07500076293945,35.12250022888183,36.19611145019531,35.06525020599365,36.13891914367676,HOLD (Bearish)
UHS,230.02000427246094,230.02000427246094,216.37050018310546,203.9077993774414,217.62150039672852,204.87679931640625,HOLD (Bullish)
ULTA,537.3499755859375,537.3499755859375,521.0279937744141,530.8495959472656,520.9709930419922,530.9751953125,HOLD (Bearish)
UNH,340.17999267578125,340.17999267578125,347.56300048828126,346.1279345703125,346.5145004272461,346.81253845214843,SELL (Death Cross)
UNP,225.29690551757812,225.29690551757812,221.40899963378905,224.09979949951173,221.38784484863282,224.17053771972655,HOLD (Bearish)
UPS,96.18000030517578,96.18000030517578,91.23949966430663,87.2302001953125,91.8439998626709,87.44800018310546,HOLD (Bullish)
URI,862.7849731445312,862.7849731445312,908.1059997558593,938.7266003417968,900.245248413086,937.077099609375,HOLD (Bearish)
USB,47.82500076293945,47.82500076293945,47.01499996185303,47.71938980102539,47.08374996185303,47.715394287109376,HOLD (Bearish)
V,341.8599853515625,341.8599853515625,341.95299835205077,343.02339721679687,341.7614974975586,342.8431970214844,HOLD (Bearish)
VICI,30.53499984741211,30.53499984741211,30.569500160217284,31.557316284179688,30.531750106811522,31.509237060546877,HOLD (Bearish)
VLO,178.88499450683594,178.88499450683594,168.77900009155275,165.4202001953125,169.67425003051758,165.89029998779296,HOLD (Bullish)
VLTO,98.28500366210938,98.28500366210938,101.23050079345703,103.82771759033203,101.0512508392334,103.69421752929688,HOLD (Bearish)
VMC,295.3550109863281,295.3550109863281,292.1865463256836,295.82908447265623,291.8251434326172,295.9850103759766,HOLD (Bearish)
VRSK,212.14999389648438,212.14999389648438,225.01299896240235,241.09928405761718,223.4214988708496,239.9826983642578,HOLD (Bearish)
VRSN,251.41000366210938,251.41000366210938,248.78900070190429,266.72360137939455,248.072501373291,266.2696017456055,HOLD (Bearish)
VRTX,433.57000732421875,433.57000732421875,419.75950317382814,405.7189990234375,421.04300384521486,406.45799926757815,HOLD (Bullish)
VST,180.15499877929688,180.15499877929688,193.0265007019043,198.8561227416992,191.49175033569335,198.70086883544923,HOLD (Bearish)
VTR,76.70999908447266,76.70999908447266,72.41650009155273,69.89302734375,72.80750007629395,70.0875846862793,HOLD (Bullish)
VTRS,11.015000343322754,11.015000343322754,10.354500007629394,10.12179998397827,10.406250047683717,10.13109998703003,HOLD (Bullish)
VZ,40.824100494384766,40.824100494384766,39.787499809265135,41.31272430419922,39.80970478057861,41.26918983459473,HOLD (Bearish)
WAB,210.10000610351562,210.10000610351562,200.89500045776367,196.67339904785158,201.54350051879882,197.0503991699219,HOLD (Bullish)
WAT,388.5899963378906,388.5899963378906,354.11300201416014,326.59780151367187,356.92200164794923,328.56840148925784,HOLD (Bullish)
WBD,22.46500015258789,22.46500015258789,21.13600025177002,18.895800170898436,21.33675022125244,19.106700172424315,HOLD (Bullish)
WDAY,226.4499969482422,226.4499969482422,235.00999908447267,234.73519927978515,234.59449920654296,234.59559936523436,SELL (Death Cross)
WDC,165.85000610351562,165.85000610351562,140.6750015258789,121.73380020141602,142.94550170898438,123.33280029296876,HOLD (Bullish)
WEC,111.6449966430664,111.6449966430664,114.36200065612793,112.64240005493164,114.0802505493164,112.7375,HOLD (Bullish)
WELL,191.80999755859375,191.80999755859375,180.2644515991211,173.82996673583983,181.27146835327147,174.33059173583985,HOLD (Bullish)
WFC,86.40499877929688,86.40499877929688,85.51281623840332,83.02166793823243,85.5326759338379,83.14798934936523,HOLD (Bullish)
WM,203.57000732421875,203.57000732421875,206.95599975585938,213.7961264038086,206.45,213.39611907958985,HOLD (Bearish)
WMB,60.41999816894531,60.41999816894531,59.61349945068359,60.43253440856934,59.445499420166016,60.49606468200684,HOLD (Bearish)
WMT,103.24500274658203,103.24500274658203,104.28199996948243,103.25759994506836,103.99275016784668,103.33369995117188,HOLD (Bullish)
WRB,76.52999877929688,76.52999877929688,74.1150001525879,74.48221252441407,74.12200012207032,74.56898529052734,HOLD (Bearish)
WSM,192.69000244140625,192.69000244140625,192.42854995727538,194.65291564941407,192.59350051879883,194.6776416015625,HOLD (Bearish)
WST,273.3500061035156,273.3500061035156,280.1225021362305,267.58760040283204,280.6425018310547,268.0756005859375,HOLD (Bullish)
WTW,319.9100036621094,319.9100036621094,324.9139999389648,332.57960205078126,323.9384994506836,332.4515948486328,HOLD (Bearish)
WY,22.570100784301758,22.570100784301758,23.28549995422363,24.181200103759764,23.227505016326905,24.136202125549318,HOLD (Bearish)
WYNN,125.34500122070312,125.34500122070312,122.35200004577636,123.57779968261718,122.71575012207032,123.57429977416992,HOLD (Bearish)
XEL,80.41999816894531,80.41999816894531,80.87400093078614,78.05431472778321,80.80500068664551,78.22537170410156,HOLD (Bullish)
XOM,118.37000274658203,118.37000274658203,114.6875,113.62320007324219,115.02550010681152,113.75240005493164,HOLD (Bullish)
XYL,151.39999389648438,151.39999389648438,148.97799987792968,145.79260040283202,149.25949935913087,146.02660034179686,HOLD (Bullish)
XYZ,65.43000030517578,65.43000030517578,74.52200050354004,75.33720001220703,73.98700065612793,75.13,HOLD (Bearish)
YUM,149.60000610351562,149.60000610351562,145.07649993896484,146.63140014648437,145.33100051879882,146.73240020751953,HOLD (Bearish)
ZBH,89.17500305175781,89.17500305175781,98.28800010681152,99.37421081542969,97.77775039672852,99.062041015625,HOLD (Bearish)
ZBRA,258.2699890136719,258.2699890136719,281.5319999694824,295.9636013793945,279.7779991149902,295.0148013305664,HOLD (Bearish)
ZTS,122.33999633789062,122.33999633789062,137.40344886779786,142.39653823852538,136.4391056060791,141.80531631469728,HOLD (Bearish)
